species,Sample,treat,Order,feed,name,length
ERFA,ERFA6,T,AUCH,herb,AUCHENORRHYNCHA,3
ERFA,ERFA6,T,AUCH,herb,AUCHENORRHYNCHA,3.5
ERFA,ERFA6,T,COLE,herb,COLEOPTERA,2
ERFA,ERFA6,T,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA6,T,COLE,herb,COLEOPTERA,3.5
ERFA,ERFA6,T,HETE,omni,HETEROPTERA,1
ERFA,ERFA6,T,HETE,omni,HETEROPTERA,1.5
ERFA,ERFA6,T,HETE,omni,HETEROPTERA,1.5
ERFA,ERFA6,T,HETE,omni,HETEROPTERA,2
ERFA,ERFA6,T,HETE,omni,HETEROPTERA,6
ERFA,ERFA6,T,HETE,pred,HETEROPTERA,0.5
ERFA,ERFA6,T,HYME,pred,HYMENOPTERA,5
ERFA,ERFA6,T,ISOP,herb,ISOPODA,3.5
ERFA,ERFA6,T,LEPI,herb,LEPIDOPTERA,5
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,2
ERFA,ERFA6,T,STER,herb,STERNORRHYNCHA,3
ERFA,ERFA6,T,THYS,herb,THYSANURA,0.5
ERFA,ERFA6,T,THYS,herb,THYSANURA,2
ERFA,ERFA6,T,THYS,herb,THYSANURA,2.5
ERFA,ERFA7,C,ARAN,pred,ARANEAE,1.5
ERFA,ERFA7,C,ARAN,pred,ARANEAE,2.5
ERFA,ERFA7,C,ARAN,pred,ARANEAE,3
ERFA,ERFA7,C,ARAN,pred,ARANEAE,3
ERFA,ERFA7,C,AUCH,herb,AUCHENORRHYNCHA,3
ERFA,ERFA7,C,AUCH,herb,AUCHENORRHYNCHA,3
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,0.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,1
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,1.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,2.5
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,3
ERFA,ERFA7,C,COLE,herb,COLEOPTERA,3.5
ERFA,ERFA7,C,DIPT,herb,DIPTERA,1.5
ERFA,ERFA7,C,DIPT,herb,DIPTERA,2.5
ERFA,ERFA7,C,HETE,omni,HETEROPTERA,2.5
ERFA,ERFA7,C,HETE,omni,HETEROPTERA,4
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA7,C,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA8,T,AUCH,herb,AUCHENORRHYNCHA,1.5
ERFA,ERFA8,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERFA,ERFA8,T,AUCH,herb,AUCHENORRHYNCHA,3
ERFA,ERFA8,T,AUCH,herb,AUCHENORRHYNCHA,4
ERFA,ERFA8,T,HYME,pred,HYMENOPTERA,4
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,1
ERFA,ERFA8,T,PSOC,herb,PSOCOPTERA,2
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,1.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,2
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,2
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,2
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,2.5
ERFA,ERFA8,T,STER,herb,STERNORRHYNCHA,3
ERFA,ERFA8,T,THYS,herb,THYSANURA,1.5
ERFA,ERFA9,C,ARAN,pred,ARANEAE,1.5
ERFA,ERFA9,C,ARAN,pred,ARANEAE,1.5
ERFA,ERFA9,C,ARAN,pred,ARANEAE,2
ERFA,ERFA9,C,ARAN,pred,ARANEAE,2.5
ERFA,ERFA9,C,ARAN,pred,ARANEAE,2.5
ERFA,ERFA9,C,AUCH,herb,AUCHENORRHYNCHA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,2
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,3
ERFA,ERFA9,C,COLE,herb,COLEOPTERA,3
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,1
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,1
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,1
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,1
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,1
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,2
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,2
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,2
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,2
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,3
ERFA,ERFA9,C,HETE,omni,HETEROPTERA,3
ERFA,ERFA9,C,HYME,pred,HYMENOPTERA,2.5
ERFA,ERFA9,C,HYME,pred,HYMENOPTERA,3
ERFA,ERFA9,C,LEPI,herb,LEPIDOPTERA,3
ERFA,ERFA9,C,LEPI,herb,LEPIDOPTERA,6
ERPA,ERPA1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA1,T,COLE,herb,COLEOPTERA,6
ERPA,ERPA1,T,HETE,omni,HETEROPTERA,3
ERPA,ERPA1,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA1,T,ORTH,herb,ORTHOPTERA,3
ERPA,ERPA1,T,ORTH,herb,ORTHOPTERA,5
ERPA,ERPA1,T,THYS,herb,THYSANURA,1.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,0.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA10,C,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA10,C,HETE,omni,HETEROPTERA,0.5
ERPA,ERPA10,C,HYME,pred,HYMENOPTERA,3
ERPA,ERPA10,C,HYME,pred,HYMENOPTERA,3
ERPA,ERPA10,C,HYME,pred,HYMENOPTERA,3
ERPA,ERPA11,T,ACAR,pred,ACARINA,1.5
ERPA,ERPA11,T,ARAN,pred,ARANEAE,2
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA11,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA11,T,HYME,pred,HYMENOPTERA,2
ERPA,ERPA11,T,THYS,herb,THYSANURA,0.5
ERPA,ERPA11,T,THYS,herb,THYSANURA,2.5
ERPA,ERPA12,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA12,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA12,T,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA12,T,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA12,T,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA12,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA12,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA12,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA12,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA12,T,COLE,herb,COLEOPTERA,3.5
ERPA,ERPA12,T,HETE,omni,HETEROPTERA,1.5
ERPA,ERPA12,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA12,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA12,T,HYME,pred,HYMENOPTERA,2
ERPA,ERPA12,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA12,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA12,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA12,T,ORTH,herb,ORTHOPTERA,2
ERPA,ERPA13,T,ARAN,pred,ARANEAE,2.5
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA13,T,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,1
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,1
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,1.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,1.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,1.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,2
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA13,T,COLE,herb,COLEOPTERA,3.5
ERPA,ERPA13,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA13,T,PSOC,herb,PSOCOPTERA,1
ERPA,ERPA13,T,PSOC,herb,PSOCOPTERA,1
ERPA,ERPA13,T,PSOC,herb,PSOCOPTERA,2
ERPA,ERPA13,T,PSOC,herb,PSOCOPTERA,2
ERPA,ERPA13,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA13,T,STER,herb,STERNORRHYNCHA,2
ERPA,ERPA13,T,STER,herb,STERNORRHYNCHA,2
ERPA,ERPA13,T,STER,herb,STERNORRHYNCHA,2
ERPA,ERPA2,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA2,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA2,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA2,C,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA2,C,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA2,C,ISOP,herb,ISOPODA,2
ERPA,ERPA3,T,ARAN,pred,ARANEAE,4
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA3,T,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,2
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,2
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,3.5
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,2
ERPA,ERPA3,T,COLE,herb,COLEOPTERA,2
ERPA,ERPA3,T,DIPT,herb,DIPTERA,1.5
ERPA,ERPA3,T,HYME,pred,HYMENOPTERA,2
ERPA,ERPA3,T,HYME,pred,HYMENOPTERA,2
ERPA,ERPA3,T,HYME,pred,HYMENOPTERA,2
ERPA,ERPA3,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA4,C,ARAN,pred,ARANEAE,2
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA4,C,AUCH,herb,AUCHENORRHYNCHA,4
ERPA,ERPA4,C,COLE,herb,COLEOPTERA,2
ERPA,ERPA4,C,COLE,herb,COLEOPTERA,2
ERPA,ERPA4,C,COLE,herb,COLEOPTERA,3.5
ERPA,ERPA4,C,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA4,C,HYME,pred,HYMENOPTERA,3
ERPA,ERPA4,C,ORTH,herb,ORTHOPTERA,3
ERPA,ERPA4,C,ORTH,herb,ORTHOPTERA,6.5
ERPA,ERPA5,T,ARAN,pred,ARANEAE,1
ERPA,ERPA5,T,ARAN,pred,ARANEAE,1.5
ERPA,ERPA5,T,ARAN,pred,ARANEAE,5.5
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA5,T,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA5,T,COLE,herb,COLEOPTERA,3
ERPA,ERPA5,T,HETE,herb,LEPIDOPTERA,3
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,1.5
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA5,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA5,T,LEPI,herb,LEPIDOPTERA,2
ERPA,ERPA5,T,LEPI,herb,LEPIDOPTERA,2
ERPA,ERPA5,T,LEPI,herb,LEPIDOPTERA,2.5
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,STER,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,HETE,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,HETE,herb,STERNORRHYNCHA,1
ERPA,ERPA5,T,HETE,herb,STERNORRHYNCHA,1
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,1
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,2
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA6,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA6,C,COLE,herb,COLEOPTERA,1
ERPA,ERPA6,C,COLE,herb,COLEOPTERA,1
ERPA,ERPA6,C,COLE,herb,COLEOPTERA,1
ERPA,ERPA6,C,COLE,herb,COLEOPTERA,2
ERPA,ERPA7,T,ARAN,pred,ARANEAE,1.5
ERPA,ERPA7,T,ARAN,pred,ARANEAE,2
ERPA,ERPA7,T,ARAN,pred,ARANEAE,7.5
ERPA,ERPA7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA7,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA7,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA7,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA7,T,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HETE,omni,HETEROPTERA,2
ERPA,ERPA7,T,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA7,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA7,T,HYME,pred,HYMENOPTERA,3
ERPA,ERPA7,T,HYME,pred,HYMENOPTERA,3.5
ERPA,ERPA7,T,LEPI,herb,LEPIDOPTERA,2
ERPA,ERPA7,T,THYS,herb,THYSANURA,2
ERPA,ERPA7,T,THYS,herb,THYSANURA,3
ERPA,ERPA8,C,ARAN,pred,ARANEAE,1
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,3
ERPA,ERPA8,C,AUCH,herb,AUCHENORRHYNCHA,3.5
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,1
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,1.5
ERPA,ERPA8,C,HETE,omni,HETEROPTERA,2.5
ERPA,ERPA8,C,HETE,omni,HETEROPTERA,2.5
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,2.5
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,3
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,3
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,3
ERPA,ERPA8,C,HETE,omni,HETEROPTERA,3
ERPA,ERPA8,C,HETE,omni,HETEROPTERA,3
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,3
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,3
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,4
ERPA,ERPA8,C,COLE,herb,COLEOPTERA,2
ERPA,ERPA8,C,DIPT,herb,DIPTERA,2.5
ERPA,ERPA8,C,HYME,pred,HYMENOPTERA,2.5
ERPA,ERPA8,C,HYME,pred,HYMENOPTERA,3
ERPA,ERPA8,C,HYME,pred,HYMENOPTERA,3.5
ERPA,ERPA8,C,HYME,pred,HYMENOPTERA,5
ERPA,ERPA8,C,THYS,herb,THYSANURA,2.5
ERPA,ERPA8,C,THYS,herb,THYSANURA,2.5
ISME,ISME1,T,ARAN,pred,ARANEAE,1.5
ISME,ISME1,T,ARAN,pred,ARANEAE,2
ISME,ISME1,T,ARAN,pred,ARANEAE,3
ISME,ISME1,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME1,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME1,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME1,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME1,T,COLE,herb,COLEOPTERA,4
ISME,ISME1,T,COLE,herb,COLEOPTERA,7.5
ISME,ISME10,C,COLE,herb,COLEOPTERA,0.5
ISME,ISME10,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME10,C,COLE,herb,COLEOPTERA,2
ISME,ISME10,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME10,C,HETE,omni,HETEROPTERA,2.5
ISME,ISME10,C,HETE,omni,HETEROPTERA,3
ISME,ISME10,C,COLE,herb,COLEOPTERA,3
ISME,ISME10,C,COLE,herb,COLEOPTERA,3
ISME,ISME10,C,COLE,herb,COLEOPTERA,3
ISME,ISME10,C,COLE,herb,COLEOPTERA,3
ISME,ISME10,C,HETE,omni,HETEROPTERA,3
ISME,ISME10,C,HETE,omni,HETEROPTERA,4
ISME,ISME10,C,COLE,herb,COLEOPTERA,4.5
ISME,ISME10,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME10,C,COLE,herb,COLEOPTERA,5
ISME,ISME10,C,COLE,herb,COLEOPTERA,2
ISME,ISME10,C,COLE,herb,COLEOPTERA,2
ISME,ISME10,C,COLE,herb,COLEOPTERA,2
ISME,ISME10,C,COLE,herb,COLEOPTERA,2
ISME,ISME10,C,HETE,omni,HETEROPTERA,1.5
ISME,ISME10,C,HETE,omni,HETEROPTERA,2.5
ISME,ISME11,C,ARAN,pred,ARANEAE,2
ISME,ISME11,C,COLE,herb,COLEOPTERA,1
ISME,ISME11,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3
ISME,ISME11,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME11,C,COLE,herb,COLEOPTERA,4
ISME,ISME11,C,COLE,herb,COLEOPTERA,5
ISME,ISME11,C,COLE,herb,COLEOPTERA,2
ISME,ISME11,C,COLE,herb,COLEOPTERA,2
ISME,ISME11,C,COLE,herb,COLEOPTERA,2
ISME,ISME11,C,COLE,herb,COLEOPTERA,6.5
ISME,ISME11,C,HYME,pred,HYMENOPTERA,2.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME11,C,STER,herb,STERNORRHYNCHA,2
ISME,ISME12,C,ARAN,pred,ARANEAE,1.5
ISME,ISME12,C,ARAN,pred,ARANEAE,2.5
ISME,ISME12,C,AUCH,herb,AUCHENORRHYNCHA,1
ISME,ISME12,C,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME12,C,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME12,C,AUCH,herb,AUCHENORRHYNCHA,3
